created_at,id,text,screen_name,rt,fav
Mon Feb 11 15:04:08 +0000 2013,300983565120856064,In #Memphis for #ee2013 with a number of great #startups !! CEO Bill Harris to speak soon.,PersonalCapital,0,0
Sat Feb 09 14:30:50 +0000 2013,300250408889221121,Small gains for #stocks this week as #internationalmarkets decline. Read more in the recap from @PersonalCapital http://t.co/4i8plAdf,PersonalCapital,0,0
Fri Feb 08 18:20:15 +0000 2013,299945757291712512,RT @missdanetha: Small Biz Finance Tip: Have several bank accounts and #investments to track? Check out @PersonalCapital.  #accounting...,PersonalCapital,0,0
Fri Feb 08 17:46:47 +0000 2013,299937334110064640,RT @Inc: One operating expense you can bring way down http://t.co/F6fp1gHt via @BillHarris_PC,PersonalCapital,0,0
Fri Feb 08 14:02:21 +0000 2013,299880854405132288,Are you guilty of any of The Seven Deadly #Investor Sins? Find out http://t.co/5AnSOfed &amp; track your #investments at http://t.co/cU75UR05,PersonalCapital,0,1
Thu Feb 07 17:42:09 +0000 2013,299573778395066368,Our CEO will speak @_everywhereelse #Memphis conference Monday. Check out the @PersonalCapital video entry here http://t.co/IQBL54i1,PersonalCapital,0,0
Sat Feb 02 14:46:12 +0000 2013,297717561439690752,Read our latest #Market Digest for a recap of the fifth straight week of #stockmarket gains http://t.co/Jevyg7PI,PersonalCapital,0,0
Wed Jan 30 13:30:54 +0000 2013,296611445393731585,Special delivery @PersonalCapital this week: @Macworld Editors' Choice Award 2012 http://t.co/oi3Yrr5D,PersonalCapital,0,1
Mon Jan 28 16:35:08 +0000 2013,295933036434976769,Read the latest Market Digest for an overview of major #market #headlines here: http://t.co/EQtkXWmf,PersonalCapital,0,0
Thu Jan 24 17:33:01 +0000 2013,294498052763447297,RT @Inc: How to manage your portfolio like a business http://t.co/89a4qBgh @BillHarris_PC,PersonalCapital,14,0
Mon Jan 21 18:53:01 +0000 2013,293431019816771584,#smallbusiness #entrepreneur in #California ? Mind your #taxbill @PersonalCapital @BillHarris_PC latest post for @Inc http://t.co/sNfKTFk4,PersonalCapital,0,0
Sun Jan 20 03:00:55 +0000 2013,292829028799356928,Read the latest Market Digest from Personal Capital here: http://t.co/9894opoA,PersonalCapital,0,0
Fri Jan 18 18:42:18 +0000 2013,292341160444297217,Our CEO @BillHarris_PC has a great post @Inc this week about the best #investing tips for 2013 http://t.co/sDZKwRMK,PersonalCapital,0,0
Sat Jan 12 15:30:44 +0000 2013,290118624805535745,Read the latest Market Digest from @PersonalCapital for a recap of major #market &amp; #economic news for wk ending 1/11 http://t.co/EBiJmOKv,PersonalCapital,0,0
Fri Jan 11 19:58:43 +0000 2013,289823673731411968,See the #Q4 #MarketReview &amp; Outlook from our @PersonalCapital Advisors Investment Committee http://t.co/pCs71QAH,PersonalCapital,2,0
Sun Jan 06 19:23:54 +0000 2013,288002975966842880,"Capital Engineering, our tech blog, posted the 1st ed. of #JSHacks series, ""Accessing Variables in a Hidden Scope"" http://t.co/yn41suGv",PersonalCapital,0,0
Sat Jan 05 14:15:27 +0000 2013,287562964033208320,Our Weekly #Market Digest recaps major financial and #economic headlines for the week ending Jan 4. Read it here: http://t.co/a00XgiM6,PersonalCapital,1,1
Thu Jan 03 14:03:57 +0000 2013,286835291178819585,Our CEO Bill Harris talks to @FOXBusiness about the fiscal #cliff deal and what comes next. Watch it here: http://t.co/VNaKkD6M,PersonalCapital,0,1
Wed Jan 02 18:08:04 +0000 2013,286534334301757440,We can help you with your #financial #resolutions. See us in the app store! https://t.co/s3hXnnvN http://t.co/k2fzPX2y,PersonalCapital,0,2
Sun Dec 30 14:01:08 +0000 2012,285385030535102464,Read the latest #column from our #CEO @BillHarris_PC @Inc discussing #assets and #greatideas http://t.co/LzUx0QlQ,PersonalCapital,0,1
Sat Dec 29 14:01:09 +0000 2012,285022648575070211,See the #MarketDigest from @PersonalCapital for a review of the #fiscalcliff plus latest #financial &amp; #economic news http://t.co/QpvgXtaH,PersonalCapital,0,0
Wed Dec 26 21:48:41 +0000 2012,284053142121877505,Our CEO @BillHarris_PC discusses a great gift idea -- being an angel investor -- in his latest post for @Inc http://t.co/kVuQ90Vb,PersonalCapital,0,0
Sun Dec 23 18:57:51 +0000 2012,282922987995398144,"See how @PersonalCapital is improving user experience by checking out our official #tech blog, #CapitalEngineering http://t.co/KeXuCUom",PersonalCapital,0,0
Fri Dec 21 23:09:30 +0000 2012,282261541942865920,Read our latest #market digest discussing the #fiscalcliff @PersonalCapital http://t.co/SobFGD1H,PersonalCapital,0,0
Wed Dec 19 18:01:18 +0000 2012,281459205125312512,Our CEO @BillHarris_PC talks to @Salon and explains why he thinks #taxcuts don't create jobs. http://t.co/0YOVFdCe,PersonalCapital,1,1
Tue Dec 18 21:59:25 +0000 2012,281156740727328769,"Thanks, @Macworld !! @PersonalCapital wins an Editors' Choice #Award http://t.co/ayJG5G11",PersonalCapital,0,0
Mon Dec 17 15:53:04 +0000 2012,280702158616268800,Check out the latest @PersonalCapital  #Market Digest for a wrap of the week's major #financial and #economic headlines http://t.co/koo0XyRh,PersonalCapital,0,0
Wed Dec 12 21:21:06 +0000 2012,278972771483136000,Looking to boost #investment returns? Brendan Erne explains how to focus on #tax efficient vehicles @Forbes http://t.co/n2QbOSPM,PersonalCapital,2,1
Mon Dec 10 18:03:44 +0000 2012,278198326116106240,See our take on last week's market headlines at http://t.co/1sm6TSNm. http://t.co/8B6ExmHC,PersonalCapital,0,0
Thu Dec 06 17:19:17 +0000 2012,276737585219510273,Thanks for attending our first #Meetup in #RedwoodCity! Here's one for the scrapbook. http://t.co/bmUscKHs,PersonalCapital,1,0
Tue Dec 04 01:21:47 +0000 2012,275771850359971840,"Don't forget to sign up for Capital Engineering's first #meetup in Redwood City, CA this Wednesday! http://t.co/TPikjrqY",PersonalCapital,0,0
Mon Dec 03 18:22:25 +0000 2012,275666315065294848,View a recap of the week's major #market headlines and #economic news @Forbes http://t.co/7r9zM57F,PersonalCapital,0,0
Fri Nov 30 18:16:22 +0000 2012,274577626570575872,CEO Bill Harris discussed the #fiscalcliff and what #investors can do before 2013 @FOXBusiness After the Bell http://t.co/7jJgayl4,PersonalCapital,0,1
Wed Nov 28 19:20:16 +0000 2012,273868931595378688,"Bill Harris, @PersonalCapital CEO, is featured in this great piece about #401k fees @FOXBusiness http://t.co/FgnishwB",PersonalCapital,0,0
Tue Nov 27 17:08:25 +0000 2012,273473364323102720,Introducing our brand new #Android #app Download it #free https://t.co/Ptb7IHjI,PersonalCapital,0,0
Mon Nov 26 23:29:46 +0000 2012,273206945106755585,"#CyberMonday isn't over yet! We just extended our #bonus offer for a $20 @Amazon gift card to 1,000 more people. https://t.co/GjTIKsGS",PersonalCapital,0,0
Mon Nov 26 19:27:41 +0000 2012,273146021582864384,"Hey @todaysgiveaways -- Check out @PersonalCapital for a #CyberMonday deal. Get your finances in order, get $20 http://t.co/RwRwglSF",PersonalCapital,0,0
Mon Nov 26 19:26:55 +0000 2012,273145829584404480,"Hey @DealNews Check out @PersonalCapital for a #CyberMonday deal. Get your finances in order, get $20 http://t.co/RwRwglSF",PersonalCapital,0,1
Mon Nov 26 16:55:45 +0000 2012,273107787859521537,Get your #finances in order this #holiday #shopping season @PersonalCapital with our #CyberMonday sign-up bonus http://t.co/RwRwglSF,PersonalCapital,0,0
Mon Nov 26 03:04:11 +0000 2012,272898518857945089,Don't forget to sign up for @PersonalCapital on #CyberMonday http://t.co/RwRwglSF,PersonalCapital,1,0
Sat Nov 24 22:34:58 +0000 2012,272468379376435200,We're jumping on the #CyberMonday bandwagon. What better time to get your finances in order? Visit https://t.co/GjTIKsGS for details.,PersonalCapital,0,0
Fri Nov 23 21:11:10 +0000 2012,272084900805480448,Read our take of the week's major economic and business headlines in the latest Market Digest http://t.co/5oh9bUAt,PersonalCapital,0,0
Sat Nov 17 16:50:19 +0000 2012,269844931361779712,Personal Capital CEO Bill Harris talks about #taxhikes #2013 and #selling #business @Inc for #entrepreneurs...,PersonalCapital,0,0
Fri Nov 16 22:35:52 +0000 2012,269569501580890112,See the latest #market #digest from @PersonalCapital @Forbes http://t.co/ZB1qaJ5N,PersonalCapital,1,0
Tue Nov 13 22:14:53 +0000 2012,268477058177433601,Have you seen the @PersonalCapital technology blog? http://t.co/d2iqA3Ci Sign up for our first #meetup on December 5 http://t.co/JO9ZfLTf,PersonalCapital,0,0
Mon Nov 12 19:06:23 +0000 2012,268067235266981888,RT @Finovate: SiliconBeat looks at @PersonalCapital\u2019s 401(k) product http://t.co/ZFsxrxVO,PersonalCapital,1,0
Fri Nov 09 22:02:31 +0000 2012,267024394176561152,Read the latest #Market #Digest from  @PersonalCapital discussing the week's #market and #economic headlines http://t.co/kJOqImrA,PersonalCapital,0,0
Thu Nov 08 20:04:12 +0000 2012,266632230414209024,Check out the @AppStore where @PersonalCapital is a #featured #app in the #Finance category! http://t.co/S0u4gANq,PersonalCapital,2,1
Tue Nov 06 19:56:58 +0000 2012,265905635063906306,Nominate @PersonalCapital for #Best Overall #Startup http://t.co/HTChTf85 #crunchies,PersonalCapital,0,0
Tue Nov 06 19:55:26 +0000 2012,265905251276685312,Nominate @BillHarris_CEO @PersonalCapital for CEO of the Year http://t.co/caiWIgJK #crunchies,PersonalCapital,0,0
Tue Nov 06 19:28:42 +0000 2012,265898521373339650,Join me and nominate Personal Capital for the Best Mobile Application 2012 Crunchie! http://t.co/HH6HvBX1 #crunchies,PersonalCapital,0,0
Tue Nov 06 17:04:24 +0000 2012,265862206447562752,Must-read #advice for #entrepreneurs from @PersonalCapital CEO @BillHarris_PC @Inc http://t.co/A6ripigJ,PersonalCapital,1,0
Tue Nov 06 16:45:25 +0000 2012,265857429282119680,My post: Tax Cuts Don't Create Jobs http://t.co/llTNajfC,PersonalCapital,0,0
Mon Nov 05 17:43:36 +0000 2012,265509683631112193,Our CEO @BillHarris_PC discusses #FiscalResponsibility &amp; the #Election plus #TaxCuts and #Jobs http://t.co/8ZcIyFzj,PersonalCapital,0,0
Fri Nov 02 21:38:35 +0000 2012,264481654943387648,Here's a recap of major #market and #economic headlines for the week ending #November 2 http://t.co/Bomfq6Ug,PersonalCapital,0,0
Wed Oct 31 16:47:36 +0000 2012,263683644864991233,Will the real @BillHarris_PC please stand up? Happy Halloween from @PersonalCapital! http://t.co/PVWYnr11,PersonalCapital,0,0
Mon Oct 29 15:54:17 +0000 2012,262945460728238080,Read the latest Market Digest from @PersonalCapital for a review of #market and #economic headlines http://t.co/xfYDP2yv,PersonalCapital,0,0
Fri Oct 26 21:02:54 +0000 2012,261935962295250944,Our CEO @BillHarris_PC talks to #RichardBradley at #Worth about the @PersonalCapital advantage and #money mgmt http://t.co/Ctv0mH7t,PersonalCapital,0,0
Thu Oct 25 18:10:54 +0000 2012,261530289656963073,Did you know it's National #Save for #Retirement Week? Track your #finances w/ #free #money tools @PersonalCapital by signing up today!,PersonalCapital,0,0
Wed Oct 24 17:17:31 +0000 2012,261154465279799297,RT @Bankrate: Still schlepping with spreadsheets? @PersonalCapital lets you track spending and investments easily. http://t.co/K3AdN2eG  ...,PersonalCapital,1,0
Tue Oct 23 16:54:50 +0000 2012,260786372313509888,"The #IRS last wk. upped max. #401k contrib. limit to $17,500 and IRA to $5,500 for 2013. Track your #retirement savings w/ @PersonalCapital",PersonalCapital,0,0
Mon Oct 22 19:53:27 +0000 2012,260468931859464192,Interesting article about #401k contributions @MarketWatch http://t.co/TC0POQXv What are your #401k fees? Find out with @PersonalCapital,PersonalCapital,0,0
Mon Oct 22 16:51:46 +0000 2012,260423212150706176,In #LasVegas today? be sure to check out the Personal #Trading and #Investing panel featuring @PersonalCapital at #money2020 this evening,PersonalCapital,0,0
Fri Oct 19 23:00:56 +0000 2012,259428949724127232,Check out our summation the week's major #market and #economic events @Forbes http://t.co/A9ruHYRf,PersonalCapital,0,0
Thu Oct 18 16:50:30 +0000 2012,258973339111022593,Our CEO @BillHarris_PC quoted in this great article from @TheFiscalTimes on #CEOs and #Taxes http://t.co/y4nAdwRg,PersonalCapital,0,1
Tue Oct 16 20:52:15 +0000 2012,258309401432178688,Have you read the @PersonalCapital #Q3 #Market Review and Commentary @Forbes? http://t.co/VoXQ6HPK,PersonalCapital,0,1
Tue Oct 16 00:10:26 +0000 2012,257996887628599296,RT @sxsw: We're excited to announce the SXSW Interactive Programming for 2013! http://t.co/0YrLxojR,PersonalCapital,76,0
Fri Oct 12 22:16:07 +0000 2012,256880956819001345,Read the week's #economic &amp; #financial headlines in the latest edition of the Weekly #Market #Digest @PersonalCapital http://t.co/pu7RSkwn,PersonalCapital,0,0
Fri Oct 12 16:45:28 +0000 2012,256797746877575168,Hey #FF Check out our new #website for a newly redesigned @PersonalCapital and let us know what you think! https://t.co/y4qYhy61,PersonalCapital,0,1
Wed Oct 10 21:13:55 +0000 2012,256140528511483904,"Read this great article in  @WSJ about #401k #fees. Is your #401k plan in ""plain English"" or ""Gibberish""? http://t.co/tzajlDJ9",PersonalCapital,0,0
Fri Oct 05 22:23:51 +0000 2012,254346187061207040,See a summation of the latest #economic and #market headlines in our latest Market Digest @PersonalCapital @Forbes http://t.co/j9EkLRCw,PersonalCapital,0,0
Fri Oct 05 16:48:42 +0000 2012,254261845915992065,Did you hear the news? We're now a featured #app for #iPhone in the #iTunes app store! @Apple Download it now! http://t.co/4VbZ21eP,PersonalCapital,0,0
Wed Oct 03 10:55:36 +0000 2012,253448210507509760,Check out the latest column from our CEO @BillHarris_PC for @Inc discussing how to know when to sell your #business. http://t.co/tz8WQAfl,PersonalCapital,1,0
Tue Oct 02 17:29:33 +0000 2012,253184960406646784,Our director of portfolio management discusses #asset allocation &amp; mistakes to avoid when it comes to #savings http://t.co/5XGvxvnF @Forbes,PersonalCapital,0,0
Mon Oct 01 17:33:14 +0000 2012,252823499230572546,Have you seen the latest #Market Digest from Personal Capital? Read it @Forbes  http://t.co/KlOO7dA4,PersonalCapital,1,0
Mon Oct 01 17:33:14 +0000 2012,252823499230572546,Have you seen the latest #Market Digest from Personal Capital? Read it @Forbes  http://t.co/KlOO7dA4,PersonalCapital,1,0
Wed Sep 26 17:45:36 +0000 2012,251014675712589824,Our latest post @Forbes from @PersonalCapital Research Analyst Brendan Erne: Your #Retirement #Dividends  #CapitalGains http://t.co/g2zH3wBF,PersonalCapital,0,0
Tue Sep 25 20:48:01 +0000 2012,250698192641990656,Did you know you can use your @PersonalCapital Dashboard to track #spending &amp; #transactions? http://t.co/d4jQ1UDK Sign up free today!,PersonalCapital,0,0
Fri Sep 21 21:49:39 +0000 2012,249264153175416832,Check out our latest Market Digest for a wrap of this week's #market and #economic news @Forbes http://t.co/4ZAMSp9H,PersonalCapital,0,0
Wed Sep 19 22:37:50 +0000 2012,248551502682132480,RT @401khelpcenter: DOL Launches #401k Fee Disclosure Resource Website --  http://t.co/U8t6A90g,PersonalCapital,2,0
Wed Sep 19 18:10:51 +0000 2012,248484312230535168,Our #CEO discusses the best way to retain top talent in his latest @Inc post. Hint: a good #401k can go a long way. http://t.co/Sla0cSWU,PersonalCapital,0,0
Tue Sep 18 21:04:45 +0000 2012,248165690320752640,RT @harrymccracken: TIME's 50 Best Websites 2012. http://t.co/r8Bjeqd6,PersonalCapital,17,0
Tue Sep 18 18:12:56 +0000 2012,248122451052072960,Thanks @TIME ! @PersonalCapital named to #50BestWebsites2012 http://t.co/UFiSVgXB,PersonalCapital,0,0
Mon Sep 17 16:38:31 +0000 2012,247736299996446720,Have you read the latest #Market #Digest from @PersonalCapital http://t.co/NZGLrWIK Track your own personal #economy at http://t.co/cU75UR05,PersonalCapital,0,0
Wed Sep 12 21:50:05 +0000 2012,246002771478843392,"RT @mybanktracker: Personal Capital enhances its PFM tool with a 401(k) fee analyzer; also launches the ""nation's best 401k."" #finovate",PersonalCapital,3,0
Wed Sep 12 18:28:45 +0000 2012,245952104714342400,RT @creditunionscom: Personal Capital rates any 401K as good/bad/ugly by fee struture. Help people ID bad deals and theyll turn to you f ...,PersonalCapital,1,0
Wed Sep 12 18:16:11 +0000 2012,245948939231191040,RT @kbernhardjr: Had a really interesting chat with Bill Harris of @PersonalCapital http://t.co/rfmKaG0z via @upstartbusiness,PersonalCapital,1,0
Wed Sep 12 18:16:05 +0000 2012,245948916682588160,RT @InvestorJunkie: @PersonalCapital can analyze how much your 401(k) is costing you. Finding out by signing up to their free service ht ...,PersonalCapital,1,0
Wed Sep 12 18:15:31 +0000 2012,245948771194765312,RT @Finovate: @PersonalCapital launches professionally managed 401(k) #finovate\nhttp://t.co/2dhOXhR4,PersonalCapital,2,0
Wed Sep 12 18:14:49 +0000 2012,245948594643943424,"RT @WARobins: #Finovate @PersonalCapital talking about fees + 401ks. ""The Good, The Bad + The Ugly"" - they built a 401k plan w/ 50BPs.",PersonalCapital,1,0
Wed Sep 12 18:14:44 +0000 2012,245948573731147776,RT @schreibot: @personalcapital just announced their own 401k plan at #finovatefall -- compelling mechanism for growth,PersonalCapital,1,0
Wed Sep 12 18:14:30 +0000 2012,245948515602292736,RT @xinisterlayer: #finovate @PersonalCapital launching its own low-fee 401k that integrates with its PFM platform - wants to be the Van ...,PersonalCapital,1,0
Wed Sep 12 18:02:58 +0000 2012,245945615870226432,RT @CathaMullen: Launching @personalcapital's #401k @finovate #americasbest401k http://t.co/xswJB8iX,PersonalCapital,1,0
Wed Sep 12 17:50:54 +0000 2012,245942576421695490,RT @susanhenson27: RT @Finovate: @PersonalCapital launches professionally managed 401(k) #finovate http://t.co/eD8yXtjr,PersonalCapital,0,0
Wed Sep 12 17:48:13 +0000 2012,245941902879367168,"RT @jpnicols: #finovate @PersonalCapital with new 401(k) evaluation site tells if your plan is good bad or ugly, seeks to disrupt $3T mkt",PersonalCapital,0,0
Wed Sep 12 17:47:27 +0000 2012,245941708565647360,"RT @jpnicols: #finovate @PersonalCapital with new 401(k) evaluation site tells you if your plan is good, bad or ugly, seeks to disrupt...",PersonalCapital,0,0
Wed Sep 12 15:57:14 +0000 2012,245913972660903936,Want to know how much your #401k #fees are costing you over time? Sign up at http://t.co/cU75UR05 -- it's #free &amp; #easy to link an account!,PersonalCapital,0,0
Wed Sep 12 15:55:07 +0000 2012,245913439418073089,It's finally here! @PersonalCapital officially introduces its new #50bps #401k plan @Finovate in #NYC,PersonalCapital,2,2
Tue Sep 11 18:02:25 +0000 2012,245583089059909632,One more day before our big @Finovate presentation! Topic: #401k #fees. Do you know how much you're spending? Find out https://t.co/dXVqIKKE,PersonalCapital,0,0
Mon Sep 10 14:22:41 +0000 2012,245165403196772352,"Find out where your #401k fits in -- #Good #Bad or #Ugly? http://t.co/5tM3Z8FL Sign Up, Sign In for your #Retirement #Rescue",PersonalCapital,0,0
Fri Sep 07 22:13:54 +0000 2012,244196826109063169,See the latest Market Digest from @PersonalCapital for the latest #business and #economic #headlines http://t.co/tgZDSw26,PersonalCapital,0,0
Fri Sep 07 19:25:03 +0000 2012,244154333359378432,"RT @CathaMullen: @jafahr at @martinswest, deep in thought about how to track one our new sites. Representing @PersonalCapital !",PersonalCapital,1,0
Fri Sep 07 19:02:19 +0000 2012,244148608637751296,RT @BillHarris_PC: Hey #FF looking forward to a #NYC trip for @Finovate and can't wait to talk about the latest and greatest things goin ...,PersonalCapital,1,0
Thu Sep 06 20:24:29 +0000 2012,243806899923988480,We're preparing for our big #trip to #NYC for  @Finovate !!! Lots of great stuff coming up!  Counting the days...,PersonalCapital,0,0
Thu Sep 06 13:02:11 +0000 2012,243695592461721600,Twitter: CEO @BillHarris_PC writes about #technology and #financialadvice in the #digital age in his latest @Forbes post...,PersonalCapital,0,0
Wed Sep 05 13:02:11 +0000 2012,243333206374506497,CEO @BillHarris_PC talked to @FOXBusiness about #401k fees and #disclosures http://t.co/AuF0jZ4q How much are #fees costing you?,PersonalCapital,1,0
Tue Sep 04 16:45:15 +0000 2012,243026954310275072,Read the @PersonalCapital #market Digest for the latest #economic and #financial headlines http://t.co/tZAV7Daj,PersonalCapital,0,0
Fri Aug 31 20:25:37 +0000 2012,241632858987433984,Check out @FOXBusiness @PersonalCapital CEO Bill Harris on NOW!,PersonalCapital,0,0
Mon Aug 27 17:02:04 +0000 2012,240132080992923648,Have you seen the latest #market digest from @PersonalCapital?  http://t.co/6VWR1huF,PersonalCapital,0,0
Fri Aug 24 13:31:09 +0000 2012,238991841704431616,Great article @SmartMoney pertaining to #401k fees and #smallbusiness http://t.co/CVVWxlCy #FF How much are 401k fees costing you?,PersonalCapital,1,0
Thu Aug 23 16:38:05 +0000 2012,238676495470559233,How to #save money as a #student ? @Forbes posts @Quora answers; says @PersonalCapital a great way to track spending! http://t.co/W4kdRaER,PersonalCapital,1,1
Wed Aug 22 20:56:36 +0000 2012,238379166242832384,"Checking out http://t.co/6f7VialI from @followerwonk: Twitter bio search, user comparison, follower analysis, social graph tracking",PersonalCapital,0,0
Tue Aug 21 16:06:18 +0000 2012,237943720987738113,Ever wonder how much #mutualfund fees will cost you over time? @PersonalCapital helps you find out - #free. http://t.co/ie2uEwOR,PersonalCapital,1,0
Sun Aug 19 18:06:39 +0000 2012,237249231117770753,Check out the latest #Market Digest from @PersonalCapital featuring news on the latest #ECB actions &amp; US #stocks http://t.co/8yzzXwWK,PersonalCapital,0,0
Fri Aug 17 20:28:15 +0000 2012,236560089673236482,Great #401(k) fee article by @LizWeston @msn_money featuring @PersonalCapital CEO @BillHarris_PC http://t.co/Ukjo1946,PersonalCapital,0,0
Fri Aug 17 19:18:29 +0000 2012,236542532639682560,Back-to-school shopping this weekend? #FF Keep track of #cash flow with a little help from @PersonalCapital Here's how: http://t.co/t3ehYQ25,PersonalCapital,0,0
Thu Aug 16 21:05:49 +0000 2012,236207157786324992,Article @WSJ discusses how some #fed officials skeptical abt #centralbank action to spur #economy http://t.co/0nxDwMvN What's your take?,PersonalCapital,0,0
Wed Aug 15 17:37:28 +0000 2012,235792337396199424,Don't forget to #vote for @PersonalCapital @SXSW http://t.co/9q7QQby1 Participation is only a click away!,PersonalCapital,0,0
Tue Aug 14 14:01:10 +0000 2012,235375516989943809,Our CEO @BillHarris_PC talks to @TheStreet about your whole #financial picture and #investment decisions. http://t.co/pPoQD4rX,PersonalCapital,0,0
Sun Aug 12 13:01:01 +0000 2012,234635600559484928,Have you read the latest Market Digest from @PersonalCapital? Review the week's major #market events http://t.co/nhlxmYRb,PersonalCapital,0,0
Sat Aug 11 13:05:11 +0000 2012,234274263950041088,Do you know what your #stockoptions are worth? Find out #free with @PersonalCapital -- here's how: http://t.co/SJRYgmqK,PersonalCapital,0,0
Thu Aug 09 23:16:12 +0000 2012,233703252355608577,"The Personal Capital Team takes a break before a meeting to sample taco truck fare. You're the best, @sanchostacotruc !!!",PersonalCapital,0,0
Thu Aug 09 13:02:25 +0000 2012,233548791586893824,The 10 Biggest #MutualFunds: Worth Your #Money? Guest Post @Forbes from @PersonalCapital Brendan Erne. http://t.co/TU1WUU20,PersonalCapital,0,0
Wed Aug 08 15:55:59 +0000 2012,233230082796310528,Personal Capital #CEO @BillHarris_PC makes the #TopTen to Watch List for 2013 @wealth_mgmt Read it here http://t.co/2FAWDDIo,PersonalCapital,1,0
Tue Aug 07 18:41:09 +0000 2012,232909260059709440,Check out @PersonalCapital CEO's latest @Inc post for #entrepreneurs and Good #Financial Habits! http://t.co/Bn3DXOMW,PersonalCapital,0,0
Mon Aug 06 16:52:09 +0000 2012,232519443241123840,The @WSJ reports #EU bank plan due at the beginning of next month. http://t.co/ndBVNFiA,PersonalCapital,0,0
Sat Aug 04 17:08:03 +0000 2012,231798665046532097,"Read the latest #MarketDigest from @PersonalCapital for a summation of the week's events, including #jobs report. http://t.co/Mj0KrLbR",PersonalCapital,0,0
Thu Aug 02 19:17:21 +0000 2012,231106429006774272,Summation of #ECB President's remarks today from @WSJ http://t.co/pmnUlAd7 What do you think about what #Draghi had to say?,PersonalCapital,0,0
Thu Aug 02 18:06:23 +0000 2012,231088572697026560,RT @TheDailyCapital: Why You Won\u2019t Have to Say \u2018I\u2019ll Pay You Back\u2019 Again http://t.co/qk0WGWrj,PersonalCapital,1,0
Tue Jul 31 16:25:16 +0000 2012,230338346935808001,Have you read the latest Weekly #Market Digest? http://t.co/KQLJxQRo Highlights include the #Euro and #Greece,PersonalCapital,0,0
Mon Jul 30 15:38:14 +0000 2012,229964124505911296,Our #401(k) fee #Infographic just posted to @PersonalCapital CEO Bill Harris @Forbes blog! http://t.co/1AwYKcLa,PersonalCapital,0,0
Fri Jul 27 20:02:01 +0000 2012,228943342224945152,Check out this #401k infographic http://t.co/rvTItHmp How much is your 401(k) costing you?,PersonalCapital,1,0
Fri Jul 27 17:03:45 +0000 2012,228898480482045952,Worth a Read: Latest #GDP report as summarized by @nytimesbusiness http://t.co/5fIVZU7o,PersonalCapital,0,0
Tue Jul 24 16:42:29 +0000 2012,227805967348289536,RT @forbes: 6 ways to create a 401(k) windfall with new disclosures from @PersonalCapital. http://t.co/ahstK6oN,PersonalCapital,1,0
Tue Jul 24 16:42:09 +0000 2012,227805880979169280,RT @thedailycapital: Does your company's 401(k) suck? @PersonalCapital CEO Bill Harris explains how to upgrade - latest column on @Inc...,PersonalCapital,0,0
Tue Jul 24 16:02:35 +0000 2012,227795923814727680,See the latest Weekly Market Digest? http://t.co/EE77nmLf Tweet us @PersonalCapital if you think housing prices have/have not bottomed &amp; Why,PersonalCapital,0,0
Mon Jul 23 18:00:46 +0000 2012,227463277876224000,Personal Capital's CEO Bill Harris talks to @TheStreet about #401k fees and the new disclosure rules http://t.co/YnAyRAkn,PersonalCapital,0,0
Fri Jul 20 15:59:42 +0000 2012,226345648801345536,Have you seen the latest #review of Personal Capital's free software? @Macworld http://t.co/GCBKWHfQ,PersonalCapital,0,0
Wed Jul 18 15:53:03 +0000 2012,225619200302006272,Check out the latest @Inc column from CEO @BillHarris_PC - How to Fix Your Company's #401k. What does your 401k cost? http://t.co/ntJvUmra,PersonalCapital,0,0
Tue Jul 17 17:11:09 +0000 2012,225276463950209025,See what #Fed Chairman #BenBernanke said about the US #Economy in this @WSJ article http://t.co/FzMxZD9g,PersonalCapital,1,0
Mon Jul 16 15:45:40 +0000 2012,224892567051960321,RT @personalcapital: RT @Forbes: 6 ways to create a 401(k) windfall with new disclosures from @PersonalCapital. http://t.co/ahstK6oN,PersonalCapital,0,0
Mon Jul 16 15:44:44 +0000 2012,224892331944448000,RT @forbes: 6 ways to create a 401(k) windfall with new disclosures from @PersonalCapital. http://t.co/ahstK6oN,PersonalCapital,0,0
Mon Jul 16 15:38:55 +0000 2012,224890865020182528,#401k fee disclosure questions? Check out this informative article from @WSJ #personalfinance http://t.co/J7Edcvfn,PersonalCapital,0,0
Fri Jul 13 21:53:41 +0000 2012,223898015784640512,Check out our latest #2Q Market Review and Outlook. It's a must-read! http://t.co/dpyBiqTQ,PersonalCapital,1,0
Thu Jul 12 21:50:54 +0000 2012,223534928271392768,RT @mcalderone: 6 Ways to Create a 401(k) Windfall with New Disclosures - Forbes http://t.co/DEqaU79g via @BillHarris_PC @personalcapital,PersonalCapital,2,0
Thu Jul 12 20:01:20 +0000 2012,223507355789295616,Did you know that 71% of #401k holders have no idea they're paying #fees for these #retirement accounts? Source: @AARP http://t.co/bhmI854M,PersonalCapital,1,0
Wed Jul 11 17:26:57 +0000 2012,223106115569856514,Did you see @daviesabc mentions @PersonalCapital CEO @BillHarris_PC and 401(k) fee disclosures? http://t.co/N9zJtGs9,PersonalCapital,0,0
Tue Jul 10 18:59:30 +0000 2012,222767017634181120,See all of the great photos from Take Your Kid(s) to Work Day in the album on our #Facebook page. http://t.co/a3CHgg9T,PersonalCapital,0,0
Tue Jul 10 17:59:24 +0000 2012,222751888364404737,A very busy conference room @PersonalCapital today. http://t.co/CEbwETyz,PersonalCapital,1,1
